Unnamed: 0,User ID,Venue ID,Venue category ID,Venue category name,Latitude,Longitude,Timezone,UTC time
682,882,Gagopa Karaoke,4bf58dd8d48988d120941735,Bar,40.747934,-73.987084,-240,Tue Apr 03 23:54:12 +0000 2012
683,882,Pulse Karaoke,4bf58dd8d48988d120941735,Bar,40.75485632616687,-73.98597836494446,-240,Tue Apr 03 23:54:31 +0000 2012
685,121,Truck Pit Cafe,4bf58dd8d48988d1c4941735,Restaurant,40.7415995466274,-74.00364875793457,-240,Tue Apr 03 23:55:24 +0000 2012
689,158,Liberty Theater,4d4b7104d754a06370d81259,Arts & Entertainment,40.75642699336543,-73.98893998920552,-240,Tue Apr 03 23:56:17 +0000 2012
691,882,Chubby Bunny CSA,4bf58dd8d48988d1d3941735,Vegetarian / Vegan Restaurant,40.7886571291708,-73.97767406359687,-240,Tue Apr 03 23:56:50 +0000 2012
692,882,U Cafe,4bf58dd8d48988d1d3941735,Vegetarian / Vegan Restaurant,40.78431506310489,-73.95204636182817,-240,Tue Apr 03 23:57:15 +0000 2012
693,882,V-Note,4bf58dd8d48988d1d3941735,Vegetarian / Vegan Restaurant,40.77267158641687,-73.95259166752487,-240,Tue Apr 03 23:57:40 +0000 2012
701,971,Edo Japanese Steak House,4bf58dd8d48988d111941735,Japanese Restaurant,40.89671114019839,-73.80454301834106,-240,Wed Apr 04 00:01:05 +0000 2012
702,69,Pat's Sports Bar,4bf58dd8d48988d11d941735,Bar,40.71285367012024,-73.87896,-240,Wed Apr 04 00:01:07 +0000 2012
706,463,Therapist Lounge,4bf58dd8d48988d121941735,Bar,40.78618128565642,-73.94290221718333,-240,Wed Apr 04 00:03:04 +0000 2012
708,254,Arturo's Pizzeria,4bf58dd8d48988d1ca941735,Pizza Place,40.874372,-73.91036466,-240,Wed Apr 04 00:03:13 +0000 2012
711,337,Hunan House,4bf58dd8d48988d145941735,Chinese Restaurant,40.83684163130469,-74.20795798301697,-240,Wed Apr 04 00:03:53 +0000 2012
715,84,Bierhaus NYC,4bf58dd8d48988d10d941735,German Restaurant,40.75274100802376,-73.97330797224723,-240,Wed Apr 04 00:04:48 +0000 2012
716,623,Lahore Deli,4bf58dd8d48988d10f941735,Indian Restaurant,40.72478133950822,-73.99623407950342,-240,Wed Apr 04 00:05:52 +0000 2012
721,354,China Express,4bf58dd8d48988d145941735,Chinese Restaurant,40.70600874237901,-73.95002584730794,-240,Wed Apr 04 00:07:36 +0000 2012
730,470,Sushi Gallery,4bf58dd8d48988d1d2941735,Sushi Restaurant,40.69767318211108,-73.99341344833374,-240,Wed Apr 04 00:10:17 +0000 2012
732,768,Paramus Park Fountain,4bf58dd8d48988d15a941735,Garden,40.9564888763106,-74.06877530709667,-240,Wed Apr 04 00:10:47 +0000 2012
734,768,Paramus Park Food Court,4bf58dd8d48988d120951735,Food & Drink Shop,40.95643122681711,-74.06887282865802,-240,Wed Apr 04 00:11:12 +0000 2012
736,470,Hana Cafe,4bf58dd8d48988d1d2941735,Sushi Restaurant,40.68382660694941,-73.99249811668923,-240,Wed Apr 04 00:12:07 +0000 2012
737,768,Nathan's Famous,4bf58dd8d48988d16f941735,Hot Dog Joint,40.95640875,-74.06885916666667,-240,Wed Apr 04 00:13:00 +0000 2012
738,470,Kiku Sushi,4bf58dd8d48988d1d2941735,Sushi Restaurant,40.66283350513327,-73.98510932922363,-240,Wed Apr 04 00:13:09 +0000 2012
739,148,The Way Station,4bf58dd8d48988d116941735,Bar,40.676829026053525,-73.96343804293127,-240,Wed Apr 04 00:13:17 +0000 2012
740,427,Keats Bar,4bf58dd8d48988d11b941735,Bar,40.75172062,-73.970707,-240,Wed Apr 04 00:13:23 +0000 2012
744,470,Ichi Sushi,4bf58dd8d48988d1d2941735,Sushi Restaurant,40.60168870449582,-73.99385822217761,-240,Wed Apr 04 00:13:51 +0000 2012
747,470,Yoshi Japanese,4bf58dd8d48988d1d2941735,Sushi Restaurant,40.68582029687352,-73.99108061251917,-240,Wed Apr 04 00:14:37 +0000 2012
748,943,One Mile House,4bf58dd8d48988d116941735,Bar,40.72023270282368,-73.99330729453456,-240,Wed Apr 04 00:14:46 +0000 2012
750,614,Diablo Royale,4bf58dd8d48988d1c1941735,Mexican Restaurant,40.734195,-74.00316,-240,Wed Apr 04 00:15:01 +0000 2012
755,372,Tebaya,4bf58dd8d48988d111941735,Japanese Restaurant,40.74134799014745,-73.99656692672868,-240,Wed Apr 04 00:16:09 +0000 2012
760,293,Lorimer & Metropolitan,4bf58dd8d48988d162941735,Other Great Outdoors,40.71430985040704,-73.94939443218914,-240,Wed Apr 04 00:19:13 +0000 2012
763,293,Metropolitan,4bf58dd8d48988d1d8941735,Bar,40.71362368518315,-73.94971014000632,-240,Wed Apr 04 00:19:44 +0000 2012
765,114,Five Guys Burgers & Fries,4bf58dd8d48988d16c941735,Burger Joint,40.7099236854583,-74.00718904041685,-240,Wed Apr 04 00:20:24 +0000 2012
767,623,Wild Project LLC,4bf58dd8d48988d137941735,Theater,40.72301578,-73.983394,-240,Wed Apr 04 00:22:04 +0000 2012
770,509,The Delancey,4bf58dd8d48988d1e9931735,Music Venue,40.717952061710704,-73.98541049112558,-240,Wed Apr 04 00:24:26 +0000 2012
773,637,Kiwiana,4bf58dd8d48988d1c4941735,Restaurant,40.67482848044601,-73.97626876831055,-240,Wed Apr 04 00:27:28 +0000 2012
775,1071,Akane,4bf58dd8d48988d1d2941735,Sushi Restaurant,40.74857575961519,-73.97521188597086,-240,Wed Apr 04 00:27:46 +0000 2012
781,417,Westville East,4bf58dd8d48988d14e941735,American Restaurant,40.728437304496765,-73.981822,-240,Wed Apr 04 00:30:44 +0000 2012
785,362,Tipsy Parson,4bf58dd8d48988d157941735,American Restaurant,40.744378,-74.002858,-240,Wed Apr 04 00:33:22 +0000 2012
791,361,Soho House US,4bf58dd8d48988d121941735,Bar,40.74051217947376,-74.00589215267118,-240,Wed Apr 04 00:34:53 +0000 2012
792,301,Rockefeller Center,4bf58dd8d48988d164941735,Plaza,40.758728399405584,-73.97855791454388,-240,Wed Apr 04 00:34:55 +0000 2012
794,806,Carmine's II,4bf58dd8d48988d1ca941735,Pizza Place,40.713518440079575,-73.95142069339633,-240,Wed Apr 04 00:35:54 +0000 2012
795,619,Bryant Park,4bf58dd8d48988d163941735,Park,40.75372797263211,-73.98368835767094,-240,Wed Apr 04 00:35:55 +0000 2012
797,682,Park Avenue Tavern,4bf58dd8d48988d116941735,Bar,40.75022784263701,-73.97899983849398,-240,Wed Apr 04 00:37:03 +0000 2012
798,827,Little Bay Dog Run,4bf58dd8d48988d1e5941735,Other Great Outdoors,40.787855984049095,-73.79333210698177,-240,Wed Apr 04 00:37:42 +0000 2012
799,90,Little Town NYC,4bf58dd8d48988d14e941735,American Restaurant,40.734853,-73.988588,-240,Wed Apr 04 00:38:51 +0000 2012
807,877,La Strada,4bf58dd8d48988d1ca941735,Pizza Place,40.638026,-73.999702,-240,Wed Apr 04 00:41:52 +0000 2012
811,339,Open Door Gastropub,4bf58dd8d48988d155941735,Gastropub,40.70780392,-74.006107,-240,Wed Apr 04 00:44:00 +0000 2012
812,281,Kearny Christian Academy,4bf58dd8d48988d132941735,Church,40.758491441288896,-74.15619169787516,-240,Wed Apr 04 00:44:00 +0000 2012
818,534,Talent Thai Kitchen,4bf58dd8d48988d149941735,Thai Restaurant,40.745554,-73.977511,-240,Wed Apr 04 00:47:01 +0000 2012
821,251,Greensquare Tavern,4bf58dd8d48988d157941735,American Restaurant,40.740690295685134,-73.99115521826296,-240,Wed Apr 04 00:47:44 +0000 2012
823,669,Popeye's Louisiana Kitchen,4d4ae6fc7a7b7dea34424761,Fried Chicken Joint,40.71596503257752,-73.995061,-240,Wed Apr 04 00:48:48 +0000 2012
830,804,Beacon Theatre,5032792091d4c4b30a586d5c,Concert Hall,40.78058919476669,-73.98073882807061,-240,Wed Apr 04 00:51:43 +0000 2012
834,505,Qi Esarn Thai Kitchen,4bf58dd8d48988d149941735,Thai Restaurant,40.736819,-73.995148,-240,Wed Apr 04 00:53:44 +0000 2012
835,389,Banc Cafe,4bf58dd8d48988d116941735,Bar,40.743313,-73.97992594014012,-240,Wed Apr 04 00:53:45 +0000 2012
837,818,Peculier Pub,4bf58dd8d48988d116941735,Bar,40.72820506950233,-73.99927559299557,-240,Wed Apr 04 00:55:22 +0000 2012
838,510,Park Bar,4bf58dd8d48988d123941735,Bar,40.73618108572264,-73.99221691224146,-240,Wed Apr 04 00:55:40 +0000 2012
842,887,Village Pourhouse,4bf58dd8d48988d11d941735,Bar,40.737741,-74.033078,-240,Wed Apr 04 00:57:20 +0000 2012
844,291,GMT Tavern,4bf58dd8d48988d155941735,Gastropub,40.72800677563629,-73.99914264678955,-240,Wed Apr 04 00:58:30 +0000 2012
846,265,Cascabel Taqueria,4d4b7105d754a06374d81259,Food,40.802926,-73.967636,-240,Wed Apr 04 00:59:44 +0000 2012
849,824,Northern Valley Evangelical Free Church,4bf58dd8d48988d132941735,Church,40.938765,-73.975662,-240,Wed Apr 04 01:01:10 +0000 2012
850,468,Public House 46 Sports Bar & Grill,4bf58dd8d48988d11b941735,Bar,40.87077690106772,-74.18019443750381,-240,Wed Apr 04 01:01:20 +0000 2012
856,912,Bareburger,4bf58dd8d48988d16c941735,Burger Joint,40.74613120785279,-73.97810339927673,-240,Wed Apr 04 01:05:21 +0000 2012
859,725,Gran Piatto d'Oro,4bf58dd8d48988d110941735,Italian Restaurant,40.801063276770165,-73.94721890430739,-240,Wed Apr 04 01:07:52 +0000 2012
860,751,Ruby Kitchen,4bf58dd8d48988d145941735,Chinese Restaurant,40.677625,-73.97298,-240,Wed Apr 04 01:08:43 +0000 2012
865,882,Karaoke Top Tunes,4bf58dd8d48988d120941735,Bar,40.7567136225224,-73.96682647133838,-240,Wed Apr 04 01:11:47 +0000 2012
866,530,Dirty Bird To-Go,4d4ae6fc7a7b7dea34424761,Fried Chicken Joint,40.73891709652379,-74.0003429806233,-240,Wed Apr 04 01:11:49 +0000 2012
867,593,Posh,4bf58dd8d48988d1d8941735,Bar,40.76430758425931,-73.98882150650024,-240,Wed Apr 04 01:11:54 +0000 2012
868,882,G Bar,4bf58dd8d48988d120941735,Bar,40.81938078095154,-73.92709267740237,-240,Wed Apr 04 01:12:19 +0000 2012
869,1066,Hill Country Barbecue Market,4bf58dd8d48988d1df931735,BBQ Joint,40.74434084563527,-73.99042637629252,-240,Wed Apr 04 01:12:48 +0000 2012
870,882,MK Karaoke,4bf58dd8d48988d120941735,Bar,40.747706,-73.98625592857142,-240,Wed Apr 04 01:13:14 +0000 2012
885,922,Teddy's Bar & Grill,4bf58dd8d48988d11b941735,Bar,40.719265,-73.958416,-240,Wed Apr 04 01:21:38 +0000 2012
890,145,Best Yet Market,4bf58dd8d48988d118951735,Food & Drink Shop,40.80581588142224,-73.95439403540375,-240,Wed Apr 04 01:25:24 +0000 2012
891,751,Lucky 13 Saloon,4bf58dd8d48988d116941735,Bar,40.666674206504105,-73.98817096588479,-240,Wed Apr 04 01:25:41 +0000 2012
895,524,Neerob,4bf58dd8d48988d10f941735,Indian Restaurant,40.83607241625187,-73.85480251436778,-240,Wed Apr 04 01:26:33 +0000 2012
897,881,Tropical Spanish Restaurant,4bf58dd8d48988d1be941735,Latin American Restaurant,40.83424989024898,-73.9452327809692,-240,Wed Apr 04 01:27:34 +0000 2012
899,370,Nuyorican Poets Cafe,4bf58dd8d48988d137941735,Theater,40.722205563815855,-73.98172023108505,-240,Wed Apr 04 01:29:14 +0000 2012
900,256,Terakawa Ramen,4bf58dd8d48988d1d1941735,Ramen /  Noodle House,40.739372213413816,-73.98498058319092,-240,Wed Apr 04 01:30:36 +0000 2012
904,424,Zuzu Ramen,4bf58dd8d48988d1d1941735,Ramen /  Noodle House,40.67868280539975,-73.98216214776504,-240,Wed Apr 04 01:31:34 +0000 2012
906,158,Raoul's,4bf58dd8d48988d10c941735,French Restaurant,40.726289,-74.00208,-240,Wed Apr 04 01:33:03 +0000 2012
907,152,Spring Lounge,4bf58dd8d48988d116941735,Bar,40.721941345858085,-73.9962589623642,-240,Wed Apr 04 01:37:47 +0000 2012
909,578,Jake's Saloon,4bf58dd8d48988d116941735,Bar,40.744279,-73.995839,-240,Wed Apr 04 01:39:47 +0000 2012
911,784,Chop Stix,4bf58dd8d48988d145941735,Chinese Restaurant,40.59135496616364,-73.940298,-240,Wed Apr 04 01:40:53 +0000 2012
913,752,Memorial Auditorium,4bf58dd8d48988d1ac941735,College Theater,40.860937117499375,-74.19676780700684,-240,Wed Apr 04 01:42:21 +0000 2012
915,697,The Stumble Inn,4bf58dd8d48988d116941735,Bar,40.771532064320695,-73.95629970544277,-240,Wed Apr 04 01:42:50 +0000 2012
916,218,B Cup Cafe,4bf58dd8d48988d1c5941735,Sandwich Place,40.728844,-73.978603,-240,Wed Apr 04 01:43:44 +0000 2012
921,905,The Blind Barber,4bf58dd8d48988d1d4941735,Bar,40.72705648280683,-73.98041169261889,-240,Wed Apr 04 01:47:41 +0000 2012
922,279,Midtown 1015,4bf58dd8d48988d116941735,Bar,40.75705234069542,-73.96721102606091,-240,Wed Apr 04 01:47:58 +0000 2012
924,1040,Balkanika,4bf58dd8d48988d1c0941735,Mediterranean Restaurant,40.76192747202448,-73.99004186799563,-240,Wed Apr 04 01:48:53 +0000 2012
927,360,Spritzenhaus,4bf58dd8d48988d117941735,Beer Garden,40.72321775167592,-73.95275115966797,-240,Wed Apr 04 01:49:54 +0000 2012
931,906,Duke's,4bf58dd8d48988d1df931735,BBQ Joint,40.73761,-73.987941,-240,Wed Apr 04 01:55:42 +0000 2012
932,365,Josie Robertson Plaza,4bf58dd8d48988d164941735,Plaza,40.7722274447236,-73.98302876064133,-240,Wed Apr 04 01:56:11 +0000 2012
935,102,Le Toukouleur,4bf58dd8d48988d1c8941735,African Restaurant,40.686414660176055,-73.95463511518253,-240,Wed Apr 04 01:59:36 +0000 2012
940,318,Wicked Willy's,4bf58dd8d48988d116941735,Bar,40.728345706846646,-73.9994477526927,-240,Wed Apr 04 02:02:10 +0000 2012
944,139,Todd English Food Hall,4bf58dd8d48988d120951735,Food & Drink Shop,40.7645026089675,-73.9740800857544,-240,Wed Apr 04 02:05:42 +0000 2012
945,882,Karaoke Wow,4bf58dd8d48988d120941735,Bar,40.74761866887455,-73.98646073879884,-240,Wed Apr 04 02:05:58 +0000 2012
946,565,The Gaf,4bf58dd8d48988d118941735,Bar,40.77867,-73.948125,-240,Wed Apr 04 02:06:00 +0000 2012
947,882,Rock & Rose,4bf58dd8d48988d1e9931735,Music Venue,40.75672723487268,-73.96672889763002,-240,Wed Apr 04 02:06:35 +0000 2012
949,882,Japas 55,4bf58dd8d48988d120941735,Bar,40.76516893906916,-73.98327469825745,-240,Wed Apr 04 02:07:07 +0000 2012
950,882,Karaoke Shout,4bf58dd8d48988d120941735,Bar,40.75789135498701,-73.92001066279377,-240,Wed Apr 04 02:07:54 +0000 2012
952,448,Mickey Mantle's Restaurant,4bf58dd8d48988d14e941735,American Restaurant,40.76536396124975,-73.97578597068787,-240,Wed Apr 04 02:09:43 +0000 2012
956,496,The Parlour,4bf58dd8d48988d116941735,Bar,40.7885466814834,-73.97696812777984,-240,Wed Apr 04 02:12:25 +0000 2012
957,882,Second on Second,4bf58dd8d48988d120941735,Bar,40.72453440892317,-73.99054689365978,-240,Wed Apr 04 02:12:31 +0000 2012
958,570,Dance With Me SoHo,4bf58dd8d48988d134941735,Performing Arts Venue,40.72259324307306,-74.00079633163301,-240,Wed Apr 04 02:12:42 +0000 2012
970,470,BBQ Restaurant,4bf58dd8d48988d1df931735,BBQ Joint,40.73287356825004,-73.9975941550718,-240,Wed Apr 04 02:18:21 +0000 2012
975,470,Ed Mitchell BBQ Tent,4bf58dd8d48988d1df931735,BBQ Joint,40.741209362255695,-73.98768424987793,-240,Wed Apr 04 02:20:09 +0000 2012
978,1059,Kinfolk 90,4bf58dd8d48988d11e941735,Bar,40.7216130038783,-73.95814221792891,-240,Wed Apr 04 02:21:54 +0000 2012
989,620,180th And Washington,4d4b7105d754a06377d81259,Outdoors & Recreation,40.850649632367606,-73.89570515031271,-240,Wed Apr 04 02:28:02 +0000 2012
990,535,Hop Kee,4bf58dd8d48988d145941735,Chinese Restaurant,40.71446356428516,-73.9988279770589,-240,Wed Apr 04 02:29:46 +0000 2012
991,10,Vegetarian Dim Sum House,4bf58dd8d48988d1d3941735,Vegetarian / Vegan Restaurant,40.71495220056804,-73.99824837025356,-240,Wed Apr 04 02:30:04 +0000 2012
994,246,Food Emporium,4bf58dd8d48988d118951735,Food & Drink Shop,40.759769494984965,-73.96155742041213,-240,Wed Apr 04 02:31:54 +0000 2012
998,246,East River,4eb1d4dd4b900d56c88a45fd,River,40.735604988736725,-73.9719633703152,-240,Wed Apr 04 02:32:50 +0000 2012
999,698,Diinonn,4bf58dd8d48988d181941735,Museum,40.644099068159,-74.09980183101945,-240,Wed Apr 04 02:41:11 +0000 2012
1022,317,Hard Rock Cafe,4bf58dd8d48988d14e941735,American Restaurant,40.75688403086968,-73.9865630865097,-240,Wed Apr 04 03:16:15 +0000 2012
1024,802,Roll N Roaster,4bf58dd8d48988d14e941735,American Restaurant,40.58414368954832,-73.93951538728527,-240,Wed Apr 04 03:18:07 +0000 2012
1028,895,Stephenson Park,4bf58dd8d48988d163941735,Park,40.91788113806607,-73.77322459332524,-240,Wed Apr 04 03:21:12 +0000 2012
1029,882,Willow Lake,4bf58dd8d48988d161941735,Other Great Outdoors,40.720771,-73.833784,-240,Wed Apr 04 03:21:26 +0000 2012
1034,65,Johnny Rockets,4bf58dd8d48988d16c941735,Burger Joint,40.73855929950341,-74.03072834014893,-240,Wed Apr 04 03:23:40 +0000 2012
1038,296,The Irish Exit,4bf58dd8d48988d11b941735,Bar,40.75608725117609,-73.96758984041038,-240,Wed Apr 04 03:28:41 +0000 2012
1050,623,Conspicuous Consumption,4bf58dd8d48988d121941735,Bar,40.7251711375904,-73.98317223921723,-240,Wed Apr 04 03:46:07 +0000 2012
1054,185,Gardner Field,4bf58dd8d48988d163941735,Park,40.96541698333333,-74.06291968333333,-240,Wed Apr 04 03:48:10 +0000 2012
1057,584,Parking Lot F,4c38df4de52ce0d596b336e1,Parking,40.67274110989961,-74.18081712967889,-240,Wed Apr 04 03:50:40 +0000 2012
1063,1013,Nyonya,4bf58dd8d48988d156941735,Malaysian Restaurant,40.719209382315626,-73.99687107972214,-240,Wed Apr 04 03:56:54 +0000 2012
1066,837,100 Fun,4bf58dd8d48988d120941735,Bar,40.63357692052703,-74.00645452100342,-240,Wed Apr 04 04:03:31 +0000 2012
1067,458,Bar Corvo,4bf58dd8d48988d110941735,Italian Restaurant,40.673103420096126,-73.96270751953125,-240,Wed Apr 04 04:04:10 +0000 2012
1068,943,Alan's Falafel WTC 2,4bf58dd8d48988d1cb941735,Food Truck,40.713437,-74.01143954,-240,Wed Apr 04 04:04:29 +0000 2012
1072,34,Neptune Diner,4bf58dd8d48988d147941735,Diner,40.77062934379982,-73.91698122024536,-240,Wed Apr 04 04:07:33 +0000 2012
1073,318,Le Souk Restaurant & Lounge,4bf58dd8d48988d119941735,Bar,40.72789007835151,-73.99897144381916,-240,Wed Apr 04 04:08:37 +0000 2012
1082,706,Popeyes Louisiana Kitchen,4d4ae6fc7a7b7dea34424761,Fried Chicken Joint,40.70239645717224,-73.79117782747943,-240,Wed Apr 04 04:15:27 +0000 2012
1086,882,Bowne Park Pond,4bf58dd8d48988d161941735,Other Great Outdoors,40.77043433707116,-73.80838394165039,-240,Wed Apr 04 04:19:42 +0000 2012
1087,882,Alley Pond Park,4bf58dd8d48988d161941735,Other Great Outdoors,40.75938302072112,-73.75877380371094,-240,Wed Apr 04 04:20:24 +0000 2012
1088,629,Crooked Knife,4bf58dd8d48988d11b941735,Bar,40.744962,-73.984296,-240,Wed Apr 04 04:21:08 +0000 2012
1090,882,Commons Lake,4bf58dd8d48988d161941735,Other Great Outdoors,40.94020292488386,-74.12499098459513,-240,Wed Apr 04 04:21:38 +0000 2012
1092,868,Rivington F&B,4bf58dd8d48988d118941735,Bar,40.7192380953274,-73.98558840233771,-240,Wed Apr 04 04:23:42 +0000 2012
1097,706,Domino's Pizza,4bf58dd8d48988d1ca941735,Pizza Place,40.679172,-73.759354,-240,Wed Apr 04 04:27:22 +0000 2012
1098,839,Pj's Cocktail Lounge,4bf58dd8d48988d11e941735,Bar,40.81388152,-73.94479036331177,-240,Wed Apr 04 04:27:46 +0000 2012
1113,335,Mambi Steak House Bar & Grill,4bf58dd8d48988d150941735,Spanish Restaurant,40.847687,-73.93797,-240,Wed Apr 04 04:40:35 +0000 2012
1115,768,Taco Bell,4bf58dd8d48988d1c1941735,Mexican Restaurant,40.7694623998084,-74.0438138726682,-240,Wed Apr 04 04:46:00 +0000 2012
1123,413,This Little Piggy Had Roast Beef,4bf58dd8d48988d1df931735,BBQ Joint,40.728308,-73.984781,-240,Wed Apr 04 04:58:06 +0000 2012
1125,470,Harlem Bar-B-Q,4bf58dd8d48988d1df931735,BBQ Joint,40.81151906268103,-73.95027267265735,-240,Wed Apr 04 05:02:33 +0000 2012
1135,248,Vodou Bar,4bf58dd8d48988d121941735,Bar,40.68193081222049,-73.94995122562862,-240,Wed Apr 04 05:09:52 +0000 2012
1141,120,Newkirk Plaza,4bf58dd8d48988d164941735,Plaza,40.63578842250358,-73.96276851130986,-240,Wed Apr 04 05:13:19 +0000 2012
1145,983,Rosetta Wines,4bf58dd8d48988d119951735,Food & Drink Shop,40.70592211669592,-74.00962211582438,-240,Wed Apr 04 05:15:15 +0000 2012
1148,470,Traditional Xinjiang Barbecue Cart 新疆羊肉串,4bf58dd8d48988d1cb941735,Food Truck,40.75795271607545,-73.82915496826172,-240,Wed Apr 04 05:18:00 +0000 2012
1150,882,The Saratoga,4bf58dd8d48988d161941735,Other Great Outdoors,40.769953,-73.955307,-240,Wed Apr 04 05:21:57 +0000 2012
1151,882,East River Esplanade - E 96 to E 125 St,4bf58dd8d48988d165941735,Scenic Lookout,40.78272676703888,-73.94368529319763,-240,Wed Apr 04 05:22:27 +0000 2012
1154,882,In The Middle Of The Ocean,4bf58dd8d48988d161941735,Other Great Outdoors,40.66095994222035,-74.0498953339026,-240,Wed Apr 04 05:23:46 +0000 2012
1156,629,L'Express,4bf58dd8d48988d10c941735,French Restaurant,40.73821643777286,-73.9878495820916,-240,Wed Apr 04 05:30:37 +0000 2012
1157,983,J's Wine and Spirits,4bf58dd8d48988d119951735,Food & Drink Shop,40.70211111268,-73.986679,-240,Wed Apr 04 05:33:28 +0000 2012
1158,413,The Levee,4bf58dd8d48988d118941735,Bar,40.71643185437982,-73.96150576233745,-240,Wed Apr 04 05:35:05 +0000 2012
1161,509,Ritz Bar and Lounge,4bf58dd8d48988d1d8941735,Bar,40.760871,-73.990166,-240,Wed Apr 04 05:44:15 +0000 2012
1162,470,Aporkapalypse,4bf58dd8d48988d1df931735,BBQ Joint,40.754239442120216,-73.99941332076565,-240,Wed Apr 04 05:47:12 +0000 2012
1165,983,Beacon Wines & Spirits,4bf58dd8d48988d119951735,Food & Drink Shop,40.78033484009698,-73.98136440133142,-240,Wed Apr 04 05:57:27 +0000 2012
1167,50,Estimated Travel Times Sign,4bf58dd8d48988d165941735,Scenic Lookout,40.61627309689468,-74.15890954254121,-240,Wed Apr 04 05:58:28 +0000 2012
1168,882,Jacqueline Kennedy Onassis Reservoir,4bf58dd8d48988d161941735,Other Great Outdoors,40.78447335869806,-73.96120548248291,-240,Wed Apr 04 06:01:23 +0000 2012
1169,882,Bailey Fountain,4bf58dd8d48988d161941735,Other Great Outdoors,40.67383576248909,-73.97026062011719,-240,Wed Apr 04 06:01:43 +0000 2012
1171,882,Coney Island Beach & Boardwalk,4bf58dd8d48988d1e2941735,Beach,40.57334843776636,-73.98030281066895,-240,Wed Apr 04 06:03:19 +0000 2012
1178,983,Land & Sea Restaurant,4bf58dd8d48988d147941735,Diner,40.87789013729129,-73.90588497746137,-240,Wed Apr 04 06:14:32 +0000 2012
1184,983,Munch Time Diner,4bf58dd8d48988d147941735,Diner,40.8400049506533,-73.91633410609985,-240,Wed Apr 04 06:31:27 +0000 2012
1186,768,Hudson County Park Lake,4bf58dd8d48988d161941735,Other Great Outdoors,40.80227784854576,-73.99948596954346,-240,Wed Apr 04 06:36:27 +0000 2012
1188,768,The Camizzi Car Hold,4c38df4de52ce0d596b336e1,Parking,40.80331737923849,-74.00635242462158,-240,Wed Apr 04 06:36:48 +0000 2012
1197,458,Royal Fried Chicken,4bf58dd8d48988d14f941735,Southern / Soul Food Restaurant,40.656123118665,-73.91497345462386,-240,Wed Apr 04 06:55:57 +0000 2012
1201,881,Ding Dong Lounge,4bf58dd8d48988d116941735,Bar,40.798840875789125,-73.96306123830033,-240,Wed Apr 04 07:08:46 +0000 2012
